"_id"	"shopid"	"cityid"	"shoptype"	"primarytag"	"adddate"	"promotitle"	"promoinfoid"	"promoinfotitle"	"structaddresss"	"shopcheckinall"	"shopcheckinlastmonth"	"hasshopproduct"	"haspromoshopproduct"	"hasactivity"	"piccount"	"nps"	"reviewmonth"	"defaultpic"	"hasdefaultpic"	"card"	"shopname"	"shopname_e"	"branchname"	"address"	"crossroad"	"altname"	"searchkeyword"	"phoneno"	"phoneno2"	"district"	"shopgroupid"	"promoid"	"region1"	"region2"	"region3"	"category1"	"category2"	"category3"	"category4"	"category5"	"power"	"shoptags"	"dishtags"	"dishtagssearch"	"shoptagssearch"	"votetotal"	"defaultvotetotal"	"pictotal"	"wishtotal"	"branchtotal"	"score"	"score1"	"score2"	"score3"	"score4"	"avgprice"	"avgpriceforasc"	"pricelevel"	"pricerange"	"hits"	"popularity"	"monthlyhits"	"shoppower"	"shopprice"	"smspromoid"	"mobilepromo"	"weddingstat"	"discount"	"dealgroupid"	"dealgrouptitle"	"hasgroup"	"DealGroup"	"ShopInc"	"ShopLog"	"membercardid"	"membercardtitle"	"MemberCardShop"	"MemberCard"	"MemberCardProduct"	"hasbooksetting"	"poitags"	"campaignid"	"campaigntitle"	"campaignbegintime"	"campaignendtime"	"haspromo"	"hascard"	"BookingInc"	"categoryname"	"monthlybill"	"hasmembercard"	"totalmembers"	"fullshopname"	"ShopProduct"	"quotedpriceinfo"	"auditstatus"	"regionids"	"categoryids"	"exttag"	"clienttype"	"hasticket"	"CpmShopPromo"	"maincategoryname"	"maincategorylength"	"maincategoryids"	"mainregionname"	"mainregiontype"	"mainregionids"	"regionname"	"mainaddress"	"structaddressdetail"	"structaddresstype"	"phone"	"shoppoi"	"poi"	"gpoi"	"mpoi"	"popularitynormalized"	"statusscorefactor"	"shopstarfactor"	"statusstarscorefactor"	"shoptagsnames"	"shoptagstimes"	"shoptagstotaltimes"	"dishtagsnames"	"dishtagstimes"	"dishtagstotaltimes"	"hasphone"	"hasnewmembercard"	"newmembercardid"	"newmembercardtitle"	"totalnewmembers"	"attribute"	"brand"
"5505567"	"5505567"	"1"	"20"	""	"2011-12-18 17:35"	""	"0"	""	"西江湾路,2|388号,0|虹口凯德龙之梦购物中心,3|B楼,0|2楼,0|"	"186"	"2"	"0"	"0"	"0"	"0"	"0.0344828"	"0"	"http://i2.dpfile.com/pc/b0c6fc793af210dac36cab6024fd58c9/24794896_s.jpg"	"1"	""	"OLIVE des OLIVE"	"OLIVE des OLIVE(虹口龙之梦店)"	"虹口龙之梦店"	"西江湾路388号虹口凯德龙之梦购物中心B楼2楼"	"近虹口足球场"	""	"5505567儑olive des olive儑olivedesolive儑olive des olive儑olive des olive儑olive des olive儑olive des olive儑儑儑儑儑儑儑儑虹口龙之梦店儑西江湾路388号虹口凯德龙之梦购物中心b楼2楼儑近虹口足球场儑儑儑儑儑上海儑儑儑儑儑乀购物乀 乀服饰鞋包乀儑儑儑儑刂虹口区刂 刂虹口足球场刂儑儑儑儑儑儑"	""	""	"9"	"1868104"	"0"	"821"	"0"	"0"	"120"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"33"	"29"	"29"	"34"	"20"	"23"	"24"	"24"	"23"	"0"	"463"	"463"	"0"	"6"	"1448"	"42"	"36"	"45"	"300"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:29:05"	"2011-12-20 11:31:03"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀购物乀 乀服饰鞋包乀"	"0"	"0"	"0"	"OLIVE des OLIVE虹口龙之梦店"	"2013-07-11 10:29:05"	""	"0"	"9 821"	"20 120"	""	"1"	"0"	""	"服饰鞋包"	"4"	"20 120"	"虹口足球场"	"2"	"9 821"	"刂虹口区刂 刂虹口足球场刂"	"西江湾路388号虹口凯德龙之梦购物中心B楼2楼 近虹口足球场"	"西江湾路 388号 虹口凯德龙之梦购物中心 B楼 2楼"	"2 0 3 0 0"	""	"121.484237311874:31.2723737683263"	"121.47454:31.27508"	"121.479057312012:31.2731437683105"	"121.484237311874:31.2723737683263"	"0.29577464"	"1.0"	"1.0"	"0.29577464"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"5349327"	"5349327"	"1"	"20"	""	"2011-09-13 09:35"	""	"0"	""	"淞沪路,2|8号,0|百联又一城扬族百货,3|3楼,0|"	"5"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"OLIVE des OLIVE"	"OLIVE des OLIVE(五角场店)"	"五角场店"	"淞沪路8号百联又一城扬族百货3楼"	""	""	"5349327儑olive des olive儑olivedesolive儑olive des olive儑olive des olive儑olive des olive儑olive des olive儑儑儑儑儑儑儑儑五角场店儑淞沪路8号百联又一城扬族百货3楼儑儑儑儑儑儑上海儑儑儑儑儑乀购物乀 乀服饰鞋包乀儑儑儑儑刂杨浦区刂 刂五角场大学区刂儑五角场儑大学区儑儑儑儑儑儑儑"	""	""	"10"	"1868104"	"0"	"854"	"0"	"0"	"120"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"4"	"4"	"0"	"3"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"267"	"1"	"14"	"0"	"300"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:29:16"	"2011-09-13 09:35:37"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀购物乀 乀服饰鞋包乀"	"0"	"0"	"0"	"OLIVE des OLIVE五角场店"	"2013-07-11 10:29:16"	""	"0"	"10 854"	"20 120"	""	"1"	"0"	""	"服饰鞋包"	"4"	"20 120"	"五角场/大学区"	"2"	"10 854"	"刂杨浦区刂 刂五角场大学区刂儑五角场儑大学区儑"	"淞沪路8号百联又一城扬族百货3楼"	"淞沪路 8号 百联又一城扬族百货 3楼"	"2 0 3 0"	""	"121.520393830724:31.3009236718644"	"121.510698830708:31.30351667176"	"121.515113830566:31.301513671875"	"121.520393830724:31.3009236718644"	"0.00990099"	"1.0"	"0.5"	"0.004950495"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"8076251"	"8076251"	"1"	"10"	""	"2012-12-19 14:47"	""	"0"	""	"淞沪路,2|8号,0|百联又一城,3|6楼,0|"	"2015"	"484"	"0"	"0"	"0"	"0"	"0.276504"	"38"	"http://i2.dpfile.com/pc/b5298785525f57eed66781d3ec3c619a/23720341_s.jpg"	"1"	""	"外婆家"	"外婆家(又一城店)"	"又一城店"	"淞沪路8号百联又一城6楼"	""	""	"8076251儑外婆家儑外婆家儑外婆家儑外婆家儑外婆家儑外婆家儑儑儑儑儑儑儑儑又一城店儑淞沪路8号百联又一城6楼儑儑55583318儑儑朋友聚餐儑无线上网儑是老字号儑可以刷卡儑家庭聚会儑随便吃吃儑情侣约会儑有下午茶儑休闲小憩儑可送外卖儑儑儑上海儑儑儑儑儑乀美食乀 乀本帮江浙菜乀 乀杭帮菜乀儑杭帮儑儑儑儑儑刂杨浦区刂 刂五角场大学区刂儑五角场儑大学区儑儑儑儑儑 电子会员卡 儑儑"	"55583318"	""	"10"	"4500496"	"0"	"854"	"0"	"0"	"199"	"0"	"0"	"0"	"0"	"5"	"朋友聚餐,43|无线上网,37|是老字号,36|可以刷卡,35|家庭聚会,30|随便吃吃,22|情侣约会,20|有下午茶,20|休闲小憩,17|可送外卖,10|"	""	""	"朋友聚餐 无线上网 是老字号 可以刷卡 家庭聚会 随便吃吃 情侣约会 有下午茶 休闲小憩 可送外卖"	"1191"	"700"	"1267"	"2724"	"7"	"27"	"28"	"27"	"27"	"0"	"58"	"58"	"0"	"3"	"117224"	"1854"	"9372"	"45"	"300"	"0"	"0"	""	"3"	""	""	"0"	"2013-07-10 10:29:20"	"2013-04-13 12:14:26"	""	"6783"	"会员专享9.5折优惠"	"2013-06-24 16:56:36.0"	"2013-07-04 14:08:30.0"	"2013-03-26 16:40:35.0"	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀本帮江浙菜乀 乀杭帮菜乀儑杭帮儑"	"0"	"1"	"41922"	"外婆家又一城店"	"2013-07-11 10:29:20"	""	"0"	"10 854"	"10 199 101"	""	"1"	"0"	""	"杭帮菜"	"3"	"10 199 101"	"五角场/大学区"	"2"	"10 854"	"刂杨浦区刂 刂五角场大学区刂儑五角场儑大学区儑"	"淞沪路8号百联又一城6楼"	"淞沪路 8号 百联又一城 6楼"	"2 0 3 0"	"55583318"	"121.520956975408:31.3011016720746"	"121.511299975216:31.3037226721834"	"121.51567697525:31.3016916720852"	"121.520956975408:31.3011016720746"	"0.9488229"	"1.0"	"1.0"	"0.9488229"	"朋友聚餐 无线上网 是老字号 可以刷卡 家庭聚会 随便吃吃 情侣约会 有下午茶 休闲小憩 可送外卖"	"43 37 36 35 30 22 20 20 17 10"	"270"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"4525795"	"4525795"	"1"	"20"	""	"2010-11-16 14:37"	""	"0"	""	"都市路,2|5001号,0|仲盛世界商场,3|2楼,0|"	"42"	"6"	"0"	"0"	"0"	"0"	"-0.352941"	"0"	"http://i2.dpfile.com/pc/a51a7747ff04cc39c313083dceaef06e/16319188_s.jpg"	"1"	""	"OLIVE des OLIVE"	"OLIVE des OLIVE(仲盛商场店)"	"仲盛商场店"	"都市路5001号仲盛世界商场2楼"	"近莘庄地铁南广场"	""	"4525795儑olive des olive儑olivedesolive儑olive des olive儑olive des olive儑olive des olive儑olive des olive儑儑儑儑儑儑儑儑仲盛商场店儑都市路5001号仲盛世界商场2楼儑近莘庄地铁南广场儑儑儑儑儑上海儑儑儑儑儑乀购物乀 乀服饰鞋包乀儑儑儑儑刂闵行区刂 刂莘庄刂儑儑儑儑儑儑"	""	""	"12"	"1868104"	"0"	"849"	"0"	"0"	"120"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"18"	"17"	"4"	"3"	"20"	"23"	"22"	"26"	"22"	"0"	"244"	"244"	"0"	"6"	"493"	"4"	"14"	"40"	"300"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:29:33"	"2010-11-17 11:32:17"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀购物乀 乀服饰鞋包乀"	"0"	"0"	"0"	"OLIVE des OLIVE仲盛商场店"	"2013-07-11 10:29:33"	""	"0"	"849 12"	"20 120"	""	"1"	"0"	""	"服饰鞋包"	"4"	"20 120"	"莘庄"	"2"	"849 12"	"刂闵行区刂 刂莘庄刂"	"都市路5001号仲盛世界商场2楼 近莘庄地铁南广场"	"都市路 5001号 仲盛世界商场 2楼"	"2 0 3 0"	""	"121.392248999821:31.105606000036"	"121.38268999991:31.1090770000397"	"121.387319:31.107176"	"121.392248999821:31.105606000036"	"0.03846154"	"1.0"	"1.0"	"0.03846154"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"4698410"	"4698410"	"1"	"20"	""	"2011-02-25 13:47"	""	"0"	""	"沪闵路,2|6088号,0|莘庄凯德龙之梦购物中心内,3|"	"16"	"5"	"0"	"0"	"0"	"0"	"-1"	"0"	"http://i2.dpfile.com/pc/854ea3b724ebc148d2888c9d1e030cc6/12647542_s.jpg"	"1"	""	"OLIVE des OLIVE"	"OLIVE des OLIVE(莘庄龙之梦店)"	"莘庄龙之梦店"	"沪闵路6088号莘庄凯德龙之梦购物中心内"	"近莘建路"	""	"4698410儑olive des olive儑olivedesolive儑olive des olive儑olive des olive儑olive des olive儑olive des olive儑儑儑儑儑儑儑儑莘庄龙之梦店儑沪闵路6088号莘庄凯德龙之梦购物中心内儑近莘建路儑儑儑儑儑上海儑儑儑儑儑乀购物乀 乀服饰鞋包乀儑儑儑儑刂闵行区刂 刂莘庄刂儑刂浦东新区刂儑儑儑儑儑"	""	""	"12"	"1868104"	"0"	"849"	"5"	"0"	"120"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"1"	"0"	"1"	"4"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"228"	"0"	"14"	"0"	"300"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:29:34"	"2011-05-09 11:49:52"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀购物乀 乀服饰鞋包乀"	"0"	"0"	"0"	"OLIVE des OLIVE莘庄龙之梦店"	"2013-07-11 10:29:34"	""	"0"	"5 849 12"	"20 120"	""	"1"	"0"	""	"服饰鞋包"	"4"	"20 120"	"莘庄"	"2"	"849 12"	"刂闵行区刂 刂莘庄刂刂浦东新区刂"	"沪闵路6088号莘庄凯德龙之梦购物中心内 近莘建路"	"沪闵路 6088号 莘庄凯德龙之梦购物中心内"	"2 0 3"	""	"121.382646999973:31.1066090000316"	"121.373077999986:31.1100549999613"	"121.377697:31.108149"	"121.382646999973:31.1066090000316"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"5439372"	"5439372"	"1"	"10"	""	"2011-11-11 11:47"	""	"0"	""	"都市路,2|5001号,0|仲盛世界商城,3|4楼,0|"	"4624"	"191"	"0"	"0"	"0"	"0"	"-0.0231278"	"7"	"http://i3.dpfile.com/pc/d41045a741175a5f1f8da62fafd141f4/14920094_s.jpg"	"1"	""	"外婆家"	"外婆家(莘庄店)"	"莘庄店"	"都市路5001号仲盛世界商城4楼"	"近莘庄地铁南广场"	""	"5439372儑外婆家儑外婆家儑外婆家儑外婆家儑外婆家儑外婆家儑儑儑儑儑儑儑儑莘庄店儑都市路5001号仲盛世界商城4楼儑近莘庄地铁南广场儑54326071儑儑朋友聚餐儑随便吃吃儑家庭聚会儑可以刷卡儑情侣约会儑无线上网儑休闲小憩儑是老字号儑商务宴请儑有下午茶儑儑儑上海儑儑外婆红烧肉 218 绿茶饼 172 麻婆豆腐 135 茶香鸡 119 外婆猪肝 94 外婆烤肉 76 白切清远鸡 70 石锅牛蛙 63 珊瑚虾 48 酸菜鱼 43 非诚勿扰 21 有机花菜 11 糖醋里脊 9 窝蛋肥牛 7 麻辣雪花鱼 7 长寿菜 6 培根高丽菜 4 话梅花生 4 青豆泥 4 双皮奶 3 外婆石锅鱼 3 小牛肉 3 茶香鸭 3 顶级海蜇头 3 外婆三鲜 2 儑儑儑乀美食乀 乀本帮江浙菜乀 乀杭帮菜乀儑杭帮儑儑儑儑儑刂闵行区刂 刂莘庄刂儑儑儑 团购券 儑 电子会员卡 儑儑"	"54326071"	""	"12"	"4500496"	"0"	"849"	"0"	"0"	"199"	"0"	"0"	"0"	"0"	"5"	"朋友聚餐,180|随便吃吃,128|家庭聚会,120|可以刷卡,112|情侣约会,63|无线上网,41|休闲小憩,39|是老字号,19|商务宴请,9|有下午茶,8|"	"外婆红烧肉,218|绿茶饼,172|麻婆豆腐,135|茶香鸡,119|外婆猪肝,94|外婆烤肉,76|白切清远鸡,70|石锅牛蛙,63|珊瑚虾,48|酸菜鱼,43|非诚勿扰,21|有机花菜,11|糖醋里脊,9|窝蛋肥牛,7|麻辣雪花鱼,7|长寿菜,6|培根高丽菜,4|话梅花生,4|青豆泥,4|双皮奶,3|外婆石锅鱼,3|小牛肉,3|茶香鸭,3|顶级海蜇头,3|外婆三鲜,2|"	"外婆红烧肉儑绿茶饼儑麻婆豆腐儑茶香鸡儑外婆猪肝儑外婆烤肉儑白切清远鸡儑石锅牛蛙儑珊瑚虾儑酸菜鱼儑非诚勿扰儑有机花菜儑糖醋里脊儑窝蛋肥牛儑麻辣雪花鱼儑长寿菜儑培根高丽菜儑话梅花生儑青豆泥儑双皮奶儑外婆石锅鱼儑小牛肉儑茶香鸭儑顶级海蜇头儑外婆三鲜儑"	"朋友聚餐 随便吃吃 家庭聚会 可以刷卡 情侣约会 无线上网 休闲小憩 是老字号 商务宴请 有下午茶"	"1461"	"883"	"1315"	"1818"	"7"	"22"	"23"	"23"	"22"	"0"	"57"	"57"	"0"	"3"	"150061"	"1131"	"4317"	"40"	"300"	"0"	"0"	""	"2  3"	"202609"	"外婆家!仅售85元,价值100元现金券1张!热烈庆贺上海金牌外婆家IFC店7月1日前开业,感恩大回馈!共有14店可选!无需预约,全场通用!感谢您的陪伴,外婆叫你吃饭啦!"	"1"	"2013-07-10 15:37:00"	"2012-11-09 23:17:21"	""	"6787"	"会员专享9.5折优惠"	"2013-06-24 16:56:36.0"	"2013-07-04 14:08:30.0"	"2013-06-24 14:07:04.0"	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀本帮江浙菜乀 乀杭帮菜乀儑杭帮儑"	"0"	"1"	"23280"	"外婆家莘庄店"	"2013-07-11 10:29:36"	""	"0"	"849 12"	"10 199 101"	""	"1"	"0"	""	"杭帮菜"	"3"	"10 199 101"	"莘庄"	"2"	"849 12"	"刂闵行区刂 刂莘庄刂"	"都市路5001号仲盛世界商城4楼 近莘庄地铁南广场"	"都市路 5001号 仲盛世界商城 4楼"	"2 0 3 0"	"54326071"	"121.392248999821:31.105606000036"	"121.38268999991:31.1090770000397"	"121.387319:31.107176"	"121.392248999821:31.105606000036"	"0.91876525"	"1.0"	"1.0"	"0.91876525"	"朋友聚餐 随便吃吃 家庭聚会 可以刷卡 情侣约会 无线上网 休闲小憩 是老字号 商务宴请 有下午茶"	"180 128 120 112 63 41 39 19 9 8"	"719"	"外婆红烧肉 绿茶饼 麻婆豆腐 茶香鸡 外婆猪肝 外婆烤肉 白切清远鸡 石锅牛蛙 珊瑚虾 酸菜鱼 非诚勿扰 有机花菜 糖醋里脊 窝蛋肥牛 麻辣雪花鱼 长寿菜 培根高丽菜 话梅花生 青豆泥 双皮奶 外婆石锅鱼 小牛肉 茶香鸭 顶级海蜇头 外婆三鲜"	"218 172 135 119 94 76 70 63 48 43 21 11 9 7 7 6 4 4 4 3 3 3 3 3 2"	"1128"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"5579112"	"5579112"	"1"	"20"	""	"2012-01-19 00:37"	""	"0"	""	"沪闵路,2|7388号,0|南方商城内,3|"	"5"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"OLIVE des OLIVE"	"OLIVE des OLIVE(南方商城店)"	"南方商城店"	"沪闵路7388号南方商城内"	"近地铁1号线莲花路站"	""	"5579112儑olive des olive儑olivedesolive儑olive des olive儑olive des olive儑olive des olive儑olive des olive儑儑儑儑儑儑儑儑南方商城店儑沪闵路7388号南方商城内儑近地铁1号线莲花路站儑儑儑儑儑上海儑儑儑儑儑乀购物乀 乀服饰鞋包乀儑儑儑儑刂闵行区刂 刂南方商城刂儑儑儑儑儑儑"	""	""	"12"	"1868104"	"0"	"850"	"0"	"0"	"120"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"3"	"2"	"0"	"2"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"83"	"0"	"14"	"0"	"300"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:29:36"	"2012-01-19 09:15:12"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀购物乀 乀服饰鞋包乀"	"0"	"0"	"0"	"OLIVE des OLIVE南方商城店"	"2013-07-11 10:29:36"	""	"0"	"850 12"	"20 120"	""	"1"	"0"	""	"服饰鞋包"	"4"	"20 120"	"南方商城"	"2"	"850 12"	"刂闵行区刂 刂南方商城刂"	"沪闵路7388号南方商城内 近地铁1号线莲花路站"	"沪闵路 7388号 南方商城内"	"2 0 3"	""	"121.405653999973:31.130227999987"	"121.396068999864:31.133611000019"	"121.400704:31.131728"	"121.405653999973:31.130227999987"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"6170861"	"6170861"	"1"	"20"	""	"2012-08-03 14:05"	""	"0"	""	"一二八纪念路,2|988弄,0|1号万达广场,3|"	"6"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"OLIVE des OLIVE"	"OLIVE des OLIVE(宝山万达店)"	"宝山万达店"	"一二八纪念路988弄1号万达广场"	"近共和新路"	""	"6170861儑olive des olive儑olivedesolive儑olive des olive儑olive des olive儑olive des olive儑olive des olive儑儑儑儑儑儑儑儑宝山万达店儑一二八纪念路988弄1号万达广场儑近共和新路儑儑儑儑儑上海儑儑儑儑儑乀购物乀 乀服饰鞋包乀儑儑儑儑刂宝山区刂 刂通河泗塘刂儑儑儑儑儑儑"	""	""	"13"	"1868104"	"0"	"8441"	"0"	"0"	"120"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"5"	"4"	"0"	"1"	"20"	"21"	"22"	"20"	"22"	"0"	"431"	"431"	"0"	"6"	"129"	"19"	"14"	"40"	"300"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:29:50"	"2012-08-03 14:55:11"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀购物乀 乀服饰鞋包乀"	"0"	"0"	"0"	"OLIVE des OLIVE宝山万达店"	"2013-07-11 10:29:50"	""	"0"	"8441 13"	"20 120"	""	"1"	"0"	""	"服饰鞋包"	"4"	"20 120"	"通河/泗塘"	"2"	"8441 13"	"刂宝山区刂 刂通河泗塘刂"	"一二八纪念路988弄1号万达广场 近共和新路"	"一二八纪念路 988弄 1号万达广场"	"2 0 3"	""	"121.450851999681:31.3226739999992"	"121.441048:31.324933"	"121.445671999819:31.3231140000027"	"121.450851999681:31.3226739999992"	"0.15966387"	"1.0"	"1.0"	"0.15966387"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"4277217"	"4277217"	"1"	"80"	""	"2010-09-15 06:37"	""	"0"	""	""	"454"	"32"	"0"	"0"	"0"	"0"	"-0.137931"	"0"	"http://i3.dpfile.com/2011-06-10/8216603_s.jpg"	"1"	""	"肯德基优惠网"	"肯德基优惠网"	""	"www.kfcyouhui.com"	""	""	"4277217儑肯德基优惠网儑肯德基优惠网儑肯德基优惠网儑肯德基优惠网儑肯德基优惠网儑肯德基优惠网儑儑儑儑儑儑儑儑儑www kfcyouhui com儑儑儑儑网站儑儑儑上海儑儑儑儑儑乀生活服务乀 乀更多生活服务乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"4277217"	"0"	"0"	"0"	"0"	"26491"	"0"	"0"	"0"	"0"	"5"	"网站,7|"	""	""	"网站"	"77"	"60"	"70"	"114"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"10146"	"30"	"68"	"35"	"300"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:27:03"	"2011-06-20 11:11:06"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀生活服务乀 乀更多生活服务乀"	"0"	"0"	"0"	"肯德基优惠网"	"2013-07-11 10:27:03"	""	"0"	""	"26491 80"	""	"1"	"0"	""	"更多生活服务"	"6"	"26491 80"	"0"	"0"	""	""	"www.kfcyouhui.com"	""	""	""	"0:0"	"0:0"	"0:0"	"0:0"	"0.23076923"	"1.0"	"0.8"	"0.18461539"	"网站"	"7"	"7"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"8025652"	"8025652"	"1"	"10"	""	"2012-11-29 16:14"	""	"0"	""	"虹桥,2|机场,0|"	"10"	"2"	"0"	"0"	"0"	"0"	"-1"	"0"	"http://i3.dpfile.com/pc/0f02041ed0258c4fac8ee23062670e89/22435349_s.jpg"	"1"	""	"肯德基虹桥飞机场2号航站楼"	"肯德基虹桥飞机场2号航站楼"	""	"虹桥机场"	""	""	"8025652儑肯德基虹桥飞机场2号航站楼儑肯德基虹桥飞机场2号航站楼儑肯德基虹桥飞机场2号航站楼儑肯德基虹桥飞机场2号航站楼儑肯德基虹桥飞机场二号航站楼儑肯德基虹桥飞机场2号航站楼儑儑儑儑儑儑儑儑儑虹桥机场儑儑儑儑儑儑上海儑儑儑儑儑乀美食乀 乀小吃快餐乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"8025652"	"0"	"0"	"0"	"0"	"112"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"55"	"4"	"14"	"0"	"300"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:27:06"	"2012-11-29 16:14:44"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀小吃快餐乀"	"0"	"0"	"0"	"肯德基虹桥飞机场2号航站楼"	"2013-07-11 10:27:06"	""	"0"	""	"10 112"	""	"1"	"0"	""	"小吃快餐"	"4"	"10 112"	"0"	"0"	""	""	"虹桥机场"	"虹桥 机场"	"2 0"	""	"121.36458:31.19527"	"121.354813000368:31.1980799999763"	"121.359410000214:31.1961900000204"	"121.36458:31.19527"	"0.03846154"	"1.0"	"0.5"	"0.01923077"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
